4.14375e-07 2.40858e-25 2.34051e-23 1.95086e-22 3.12284e-22 3.86593e-22
6.5674e-07 9.587e-25 9.3177e-23 7.76654e-22 1.24333e-21 1.53972e-21
1.04086e-06 3.80995e-24 3.70943e-22 3.09193e-21 4.95032e-21 6.13327e-21
1.64966e-06 1.49116e-23 1.47675e-21 1.23093e-20 1.97104e-20 2.44357e-20
2.61453e-06 5.3354e-23 5.87852e-21 4.90049e-20 7.8484e-20 9.7381e-20
4.14375e-06 1.56436e-22 2.33559e-20 1.95096e-19 3.12531e-19 3.88224e-19
6.5674e-06 3.75949e-22 9.04881e-20 7.75423e-19 1.24355e-18 1.54726e-18
1.04086e-05 7.9426e-22 3.07925e-19 2.93752e-18 4.76874e-18 5.94264e-18
1.64966e-05 1.56607e-21 8.42014e-19 9.2587e-18 1.53997e-17 1.90666e-17
2.61453e-05 2.98421e-21 1.92254e-18 2.33764e-17 3.95744e-17 4.80191e-17
4.14375e-05 5.59449e-21 3.94632e-18 5.06977e-17 8.63904e-17 1.01442e-16
6.5674e-05 1.04077e-20 7.66852e-18 1.01208e-16 1.72175e-16 1.9311e-16
0.000104086 1.92926e-20 1.45098e-17 1.93861e-16 3.27338e-16 3.44893e-16
0.000164966 3.57021e-20 2.71094e-17 3.63975e-16 6.06915e-16 5.87335e-16
0.000261453 6.60156e-20 5.03491e-17 6.76752e-16 1.10809e-15 9.56314e-16
0.000414375 1.22019e-19 9.32479e-17 1.25208e-15 1.99842e-15 1.48462e-15
0.00065674 2.25481e-19 1.72461e-16 2.30988e-15 3.5579e-15 2.19227e-15
0.00104086 4.16607e-19 3.18739e-16 4.25249e-15 6.23356e-15 3.08373e-15
0.00164966 7.69631e-19 5.8883e-16 7.81332e-15 1.06929e-14 4.15249e-15
0.00261453 1.42158e-18 1.08742e-15 1.43228e-14 1.78416e-14 5.389e-15
0.00414375 2.62528e-18 2.00752e-15 2.61779e-14 2.87597e-14 6.79995e-15
0.0065674 4.84698e-18 3.70468e-15 4.76539e-14 4.45696e-14 8.43572e-15
0.0104086 8.94589e-18 6.83322e-15 8.62697e-14 6.63627e-14 1.03941e-14
