4.14375e-07 2.1229e-23 1.05956e-22 2.37699e-22 3.1102e-22 3.66521e-22
6.5674e-07 8.45141e-23 4.21818e-22 9.463e-22 1.2383e-21 1.45983e-21
1.04086e-06 3.36456e-22 1.67928e-21 3.76731e-21 4.93036e-21 5.81527e-21
1.64966e-06 1.33945e-21 6.68533e-21 1.49981e-20 1.96312e-20 2.31702e-20
2.61453e-06 -nan 2.66147e-20 5.97097e-20 7.817e-20 9.23451e-20
4.14375e-06 -2.77691e+304 1.05955e-19 2.37715e-19 3.11288e-19 3.6819e-19
6.5674e-06 8.42919e-20 4.21323e-19 9.4547e-19 1.23858e-18 1.46746e-18
1.04086e-05 3.16924e-19 1.60696e-18 3.61795e-18 4.74489e-18 5.62055e-18
1.64966e-05 -nan 5.13549e-18 1.16466e-17 1.52824e-17 1.78922e-17
2.61453e-05 2.46231e-18 1.31166e-17 2.99258e-17 3.91715e-17 4.46806e-17
4.14375e-05 5.31015e-18 2.8647e-17 6.55624e-17 8.53492e-17 9.37022e-17
6.5674e-05 1.0576e-17 5.74202e-17 1.31547e-16 1.69853e-16 1.77146e-16
0.000104086 2.02493e-17 1.10271e-16 2.52556e-16 3.22484e-16 3.13978e-16
0.000164966 3.80464e-17 2.07464e-16 4.74612e-16 5.9698e-16 5.29829e-16
0.000261453 7.08543e-17 3.86549e-16 8.82639e-16 1.08775e-15 8.53397e-16
0.000414375 1.31407e-16 7.16918e-16 1.63265e-15 1.95638e-15 1.30925e-15
0.00065674 2.43239e-16 1.32669e-15 3.01044e-15 3.46985e-15 1.91126e-15
0.00104086 4.49836e-16 2.45232e-15 5.53786e-15 6.04751e-15 2.6618e-15
0.00164966 8.3155e-16 4.52993e-15 1.01637e-14 1.03006e-14 3.55439e-15
0.00261453 1.53684e-15 8.36356e-15 1.86027e-14 1.70308e-14 4.58067e-15
0.00414375 -nan 1.54341e-14 3.39276e-14 2.71546e-14 5.75071e-15
0.0065674 5.24765e-15 2.84666e-14 6.15786e-14 4.15894e-14 7.1158e-15
0.0104086 3.25689e+87 5.24675e-14 1.11016e-13 6.12189e-14 8.76173e-15
0.0164966 2.53696e+150 9.66174e-14 1.98269e-13 8.69311e-14 1.07797e-14
0.0261453 3.30878e-14 1.77707e-13 3.49463e-13 1.19513e-13 1.3262e-14
0.0414375 6.11105e-14 3.26331e-13 6.04795e-13 1.59422e-13 1.63157e-14
0.065674 3.01022e+150 5.97962e-13 1.02111e-12 2.06774e-13 2.00727e-14
0.104086 1.05787e+213 1.09245e-12 1.66973e-12 2.6181e-13 2.46947e-14
0.164966 3.84399e-13 1.98772e-12 2.62763e-12 3.25856e-13 3.03808e-14
0.261453 7.08998e-13 3.59612e-12 3.96756e-12 4.02054e-13 3.73761e-14
0.414375 1.30685e-12 6.45414e-12 5.75736e-12 4.94803e-13 4.59818e-14
0.65674 2.40677e-12 1.14538e-11 8.06244e-12 6.0874e-13 5.65683e-14
1.04086 4.42735e-12 2.00074e-11 1.09346e-11 7.48899e-13 6.95913e-14
1.64966 8.13171e-12 3.41912e-11 1.43994e-11 9.21318e-13 8.56105e-14
2.61453 1.49043e-11 5.67331e-11 1.84684e-11 1.13341e-12 1.05314e-13
4.14375 2.72395e-11 9.06731e-11 2.31929e-11 1.39431e-12 1.29545e-13
6.5674 4.95876e-11 1.3875e-10 2.87396e-11 1.71519e-12 1.59341e-13
10.4086 8.97758e-11 2.03123e-10 3.54085e-11 2.10981e-12 1.95968e-13
16.4966 1.61286e-10 2.85949e-10 4.35638e-11 2.59501e-12 2.40973e-13
26.1453 2.86626e-10 3.89901e-10 5.35874e-11 3.19141e-12 2.96241e-13
41.4375 5.01648e-10 5.17711e-10 6.59122e-11 3.92417e-12 3.64049e-13
65.674 8.59521e-10 6.71708e-10 8.10625e-11 4.82388e-12 4.47127e-13
104.086 1.43096e-09 8.54159e-10 9.96785e-11 5.92749e-12 5.48704e-13
164.966 2.29581e-09 1.06873e-09 1.22539e-10 7.27922e-12 6.72518e-13
261.453 3.52602e-09 1.32282e-09 1.50586e-10 8.93119e-12 8.22745e-13
414.375 5.17476e-09 1.62871e-09 1.84948e-10 1.09435e-11 1.00377e-12
656.74 7.29019e-09 2.0018e-09 2.26962e-10 1.33827e-11 1.21968e-12
1040.86 9.93637e-09 2.45854e-09 2.78174e-10 1.63177e-11 1.47327e-12
1649.66 1.31906e-08 3.01689e-09 3.40313e-10 1.98112e-11 1.76434e-12
2614.53 1.71304e-08 3.69738e-09 4.15197e-10 2.3902e-11 2.08707e-12
4143.75 2.18271e-08 4.52285e-09 5.04528e-10 2.85771e-11 2.42667e-12
